DOY,Time,S1,S2,S3,S4,S5,S6,S7,S8
136,2230,NaN,NaN,0.0024793,NaN,NaN,NaN,NaN,NaN
136,2300,NaN,NaN,0.0022727,NaN,NaN,NaN,NaN,NaN
136,2330,NaN,NaN,0.0020661,NaN,NaN,NaN,NaN,NaN
137,0,NaN,NaN,0.0051824,NaN,NaN,NaN,NaN,NaN
137,30,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
137,100,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
137,130,NaN,NaN,8.0886e-4,NaN,NaN,NaN,NaN,NaN
137,200,NaN,NaN,0.0037049,NaN,NaN,NaN,NaN,NaN
137,230,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
137,300,NaN,NaN,0.0011977,NaN,NaN,NaN,NaN,NaN
137,330,NaN,NaN,0.0024346,NaN,NaN,NaN,NaN,NaN
137,400,NaN,NaN,0.0020112,NaN,NaN,NaN,NaN,NaN
137,430,NaN,NaN,0.0049209,NaN,NaN,NaN,NaN,NaN
137,500,NaN,NaN,0.018047,NaN,NaN,NaN,NaN,NaN
137,530,NaN,NaN,0.0091084,NaN,NaN,NaN,NaN,NaN
137,600,NaN,NaN,0.017186,NaN,NaN,NaN,NaN,NaN
137,630,NaN,NaN,0.021926,NaN,NaN,NaN,NaN,NaN
137,700,NaN,NaN,0.012909,NaN,NaN,NaN,NaN,NaN
137,730,NaN,NaN,0.009088,NaN,NaN,NaN,NaN,NaN
137,800,NaN,NaN,0.012051,NaN,NaN,NaN,NaN,NaN
137,830,NaN,NaN,0.011622,NaN,NaN,NaN,NaN,NaN
137,900,NaN,NaN,0.0094959,NaN,NaN,NaN,NaN,NaN
137,930,NaN,NaN,0.014172,NaN,NaN,NaN,NaN,NaN
137,1000,NaN,NaN,0.0069496,NaN,NaN,NaN,NaN,NaN
137,1030,NaN,NaN,0.0048388,NaN,NaN,NaN,NaN,NaN
137,1100,NaN,NaN,0.0060943,NaN,NaN,NaN,NaN,NaN
137,1130,NaN,NaN,0.0023088,NaN,NaN,NaN,NaN,NaN
137,1200,NaN,NaN,0.01202,NaN,NaN,NaN,NaN,NaN
137,1230,NaN,NaN,0.018459,NaN,NaN,NaN,NaN,NaN
137,1300,NaN,NaN,0.018026,NaN,NaN,NaN,NaN,NaN
137,1330,NaN,NaN,0.015867,NaN,NaN,NaN,NaN,NaN
137,1400,NaN,NaN,0.012004,NaN,NaN,NaN,NaN,NaN
137,1430,NaN,NaN,0.011573,NaN,NaN,NaN,NaN,NaN
137,1500,NaN,NaN,0.0077369,NaN,NaN,NaN,NaN,NaN
137,1530,NaN,NaN,0.0090058,NaN,NaN,NaN,NaN,NaN
137,1600,NaN,NaN,0.0085752,NaN,NaN,NaN,NaN,NaN
137,1630,NaN,NaN,0.016717,NaN,NaN,NaN,NaN,NaN
137,1700,NaN,NaN,0.014558,NaN,NaN,NaN,NaN,NaN
137,1730,NaN,NaN,0.012405,NaN,NaN,NaN,NaN,NaN
137,1800,NaN,NaN,0.006853,NaN,NaN,NaN,NaN,NaN
137,1830,NaN,NaN,0.0047281,NaN,NaN,NaN,NaN,NaN
137,1900,NaN,NaN,0.0076912,NaN,NaN,NaN,NaN,NaN
137,1930,NaN,NaN,0.0089643,NaN,NaN,NaN,NaN,NaN
137,2000,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
137,2030,NaN,NaN,0.0063974,NaN,NaN,NaN,NaN,NaN
137,2100,NaN,NaN,0.0076682,NaN,NaN,NaN,NaN,NaN
137,2130,NaN,NaN,0.0055348,NaN,NaN,NaN,NaN,NaN
137,2200,NaN,NaN,0.011941,NaN,NaN,NaN,NaN,NaN
137,2230,NaN,NaN,0.0063722,NaN,NaN,NaN,NaN,NaN
137,2300,NaN,NaN,0.0059402,NaN,NaN,NaN,NaN,NaN
137,2330,NaN,NaN,4.2983e-4,NaN,NaN,NaN,NaN,NaN
138,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
138,30,NaN,NaN,0.013652,NaN,NaN,NaN,NaN,NaN
138,100,NaN,NaN,0.0050761,NaN,NaN,NaN,NaN,NaN
138,130,NaN,NaN,0.0016863,NaN,NaN,NaN,NaN,NaN
138,200,NaN,NaN,0.018868,NaN,NaN,NaN,NaN,NaN
138,230,NaN,NaN,0.022375,NaN,NaN,NaN,NaN,NaN
138,300,NaN,NaN,0.022375,NaN,NaN,NaN,NaN,NaN
138,330,NaN,NaN,0.018868,NaN,NaN,NaN,NaN,NaN
138,400,NaN,NaN,0.018868,NaN,NaN,NaN,NaN,NaN
138,430,NaN,NaN,0.020619,NaN,NaN,NaN,NaN,NaN
138,500,NaN,NaN,0.022375,NaN,NaN,NaN,NaN,NaN
138,530,NaN,NaN,0.027682,NaN,NaN,NaN,NaN,NaN
138,600,NaN,NaN,0.024138,NaN,NaN,NaN,NaN,NaN
138,630,NaN,NaN,0.013652,NaN,NaN,NaN,NaN,NaN
138,700,NaN,NaN,0.022375,NaN,NaN,NaN,NaN,NaN
138,730,NaN,NaN,0.029463,NaN,NaN,NaN,NaN,NaN
138,800,NaN,NaN,0.025907,NaN,NaN,NaN,NaN,NaN
138,830,NaN,NaN,0.022375,NaN,NaN,NaN,NaN,NaN
138,900,NaN,NaN,0.020619,NaN,NaN,NaN,NaN,NaN
138,930,NaN,NaN,0.020619,NaN,NaN,NaN,NaN,NaN
138,1000,NaN,NaN,0.020619,NaN,NaN,NaN,NaN,NaN
138,1030,NaN,NaN,0.018868,NaN,NaN,NaN,NaN,NaN
138,1100,NaN,NaN,0.018868,NaN,NaN,NaN,NaN,NaN
138,1130,NaN,NaN,0.010204,NaN,NaN,NaN,NaN,NaN
138,1200,NaN,NaN,0.008489,NaN,NaN,NaN,NaN,NaN
138,1230,NaN,NaN,0.017123,NaN,NaN,NaN,NaN,NaN
138,1300,NaN,NaN,0.022375,NaN,NaN,NaN,NaN,NaN
138,1330,NaN,NaN,0.011925,NaN,NaN,NaN,NaN,NaN
138,1400,NaN,NaN,0.020619,NaN,NaN,NaN,NaN,NaN
138,1430,NaN,NaN,0.022375,NaN,NaN,NaN,NaN,NaN
138,1500,NaN,NaN,0.042105,NaN,NaN,NaN,NaN,NaN
138,1530,NaN,NaN,0.045775,NaN,NaN,NaN,NaN,NaN
138,1600,NaN,NaN,0.042105,NaN,NaN,NaN,NaN,NaN
138,1630,NaN,NaN,0.043937,NaN,NaN,NaN,NaN,NaN
138,1700,NaN,NaN,0.033043,NaN,NaN,NaN,NaN,NaN
138,1730,NaN,NaN,0.027682,NaN,NaN,NaN,NaN,NaN
138,1800,NaN,NaN,0.024138,NaN,NaN,NaN,NaN,NaN
138,1830,NaN,NaN,0.020619,NaN,NaN,NaN,NaN,NaN
138,1900,NaN,NaN,0.025907,NaN,NaN,NaN,NaN,NaN
138,1930,NaN,NaN,0.018868,NaN,NaN,NaN,NaN,NaN
138,2000,NaN,NaN,0.027682,NaN,NaN,NaN,NaN,NaN
138,2030,NaN,NaN,0.033043,NaN,NaN,NaN,NaN,NaN
138,2100,NaN,NaN,0.022375,NaN,NaN,NaN,NaN,NaN
138,2130,NaN,NaN,0.027682,NaN,NaN,NaN,NaN,NaN
138,2200,NaN,NaN,0.022375,NaN,NaN,NaN,NaN,NaN
138,2230,NaN,NaN,0.017123,NaN,NaN,NaN,NaN,NaN
138,2300,NaN,NaN,0.013652,NaN,NaN,NaN,NaN,NaN
138,2330,NaN,NaN,0.0067797,NaN,NaN,NaN,NaN,NaN
139,0,NaN,NaN,0.010204,NaN,NaN,NaN,NaN,NaN
139,30,NaN,NaN,0.008489,NaN,NaN,NaN,NaN,NaN
139,100,NaN,NaN,0.0033784,NaN,NaN,NaN,NaN,NaN
139,130,NaN,NaN,0.0016863,NaN,NaN,NaN,NaN,NaN
139,200,NaN,NaN,0.0067797,NaN,NaN,NaN,NaN,NaN
139,230,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,300,NaN,NaN,0.0088048,NaN,NaN,NaN,NaN,NaN
139,330,NaN,NaN,0.012559,NaN,NaN,NaN,NaN,NaN
139,400,NaN,NaN,0.014604,NaN,NaN,NaN,NaN,NaN
139,430,NaN,NaN,0.0097524,NaN,NaN,NaN,NaN,NaN
139,500,NaN,NaN,0.0083563,NaN,NaN,NaN,NaN,NaN
139,530,NaN,NaN,0.0069649,NaN,NaN,NaN,NaN,NaN
139,600,NaN,NaN,0.0038825,NaN,NaN,NaN,NaN,NaN
139,630,NaN,NaN,0.0025057,NaN,NaN,NaN,NaN,NaN
139,700,NaN,NaN,0.00451,NaN,NaN,NaN,NaN,NaN
139,730,NaN,NaN,0.0065211,NaN,NaN,NaN,NaN,NaN
139,800,NaN,NaN,0.0034453,NaN,NaN,NaN,NaN,NaN
139,830,NaN,NaN,3.902e-4,NaN,NaN,NaN,NaN,NaN
139,900,NaN,NaN,7.0236e-4,NaN,NaN,NaN,NaN,NaN
139,930,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1000,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1030,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1100,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1130,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1200,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1230,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1300,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1330,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1400,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1430,NaN,NaN,7.7779e-4,NaN,NaN,NaN,NaN,NaN
139,1500,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1530,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1600,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1630,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1700,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1730,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1800,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1830,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1900,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,1930,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,2000,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,2030,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,2100,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,2130,NaN,NaN,1.1609e-4,NaN,NaN,NaN,NaN,NaN
139,2200,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,2230,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,2300,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
139,2330,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
140,0,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN
140,30,NaN,NaN,0.0017485,NaN,NaN,NaN,NaN,NaN
140,100,NaN,NaN,0.0051781,NaN,NaN,NaN,NaN,NaN
140,130,NaN,NaN,0.005263,NaN,NaN,NaN,NaN,NaN
140,200,NaN,NaN,0.0070291,NaN,NaN,NaN,NaN,NaN
140,230,NaN,NaN,0.0071141,NaN,NaN,NaN,NaN,NaN
140,300,NaN,NaN,0.0071991,NaN,NaN,NaN,NaN,NaN
140,330,NaN,NaN,0.0089714,NaN,NaN,NaN,NaN,NaN
140,400,NaN,NaN,0.014153,NaN,NaN,NaN,NaN,NaN
140,430,NaN,NaN,0.012534,NaN,NaN,NaN,NaN,NaN
140,500,NaN,NaN,0.0075393,NaN,NaN,NaN,NaN,NaN
140,530,NaN,NaN,0.0059421,NaN,NaN,NaN,NaN,NaN
140,600,NaN,NaN,0.0043503,NaN,NaN,NaN,NaN,NaN
140,630,NaN,NaN,0.0061119,NaN,NaN,NaN,NaN,NaN
140,700,NaN,NaN,0.0078794,NaN,NaN,NaN,NaN,NaN
140,730,NaN,NaN,0.0096528,NaN,NaN,NaN,NaN,NaN
140,800,NaN,NaN,0.011432,NaN,NaN,NaN,NaN,NaN
140,830,NaN,NaN,0.043018,NaN,NaN,NaN,NaN,NaN
140,900,NaN,NaN,0.10424,NaN,NaN,NaN,NaN,NaN
140,930,NaN,NaN,0.16628,NaN,NaN,NaN,NaN,NaN
140,1000,NaN,NaN,0.19884,NaN,NaN,NaN,NaN,NaN
140,1030,NaN,NaN,0.20855,NaN,NaN,NaN,NaN,NaN
140,1100,NaN,NaN,0.21597,NaN,NaN,NaN,NaN,NaN
140,1130,NaN,NaN,0.22845,NaN,NaN,NaN,NaN,NaN
140,1200,NaN,NaN,0.23106,NaN,NaN,NaN,NaN,NaN
140,1230,NaN,NaN,0.23621,NaN,NaN,NaN,NaN,NaN
140,1300,NaN,NaN,0.23632,NaN,NaN,NaN,NaN,NaN
140,1330,NaN,NaN,0.23642,NaN,NaN,NaN,NaN,NaN
140,1400,NaN,NaN,0.23148,NaN,NaN,NaN,0.36477,NaN
140,1430,NaN,NaN,0.22657,NaN,NaN,NaN,0.34716,NaN
140,1500,NaN,NaN,0.21679,NaN,NaN,NaN,0.31884,NaN
140,1530,NaN,NaN,0.21935,NaN,NaN,NaN,0.32154,NaN
140,1600,NaN,NaN,0.22938,NaN,NaN,NaN,0.32424,NaN
140,1630,NaN,NaN,0.23452,0.51239,NaN,NaN,0.31862,NaN
140,1700,NaN,NaN,0.2321,0.49648,NaN,NaN,0.29947,NaN
140,1730,NaN,NaN,0.22969,0.49247,NaN,NaN,0.28874,NaN
140,1800,NaN,0.2622,0.21495,0.45819,NaN,NaN,0.26533,NaN
140,1830,0.18769,0.25153,0.20056,0.42899,NaN,NaN,0.23301,NaN
140,1900,0.12898,0.19824,0.14165,0.33252,NaN,NaN,0.17313,NaN
140,1930,0.094444,0.14708,0.1062,0.2732,NaN,NaN,0.12884,NaN
140,2000,0.068693,0.10216,0.070982,0.2112,NaN,NaN,0.093436,NaN
140,2030,0.055037,0.080021,0.06166,0.17629,NaN,NaN,0.063772,NaN
140,2100,0.046042,0.060654,0.038034,0.15022,NaN,NaN,0.05656,NaN
140,2130,0.041481,0.049373,0.032797,0.1342,NaN,NaN,0.047695,NaN
140,2200,0.036958,0.041992,0.029365,0.12079,NaN,NaN,0.044154,NaN
140,2230,0.032472,0.03653,0.020757,0.10557,NaN,NaN,0.035493,NaN
140,2300,0.025928,0.031126,0.015696,0.090744,0.021489,NaN,0.023629,NaN
140,2330,0.021532,0.027561,0.015781,0.078339,0.016153,NaN,0.018593,NaN
141,0,0.021298,0.025799,0.012463,0.066211,0.012611,0.0094228,0.013605,NaN
141,30,0.021064,0.022272,0.010855,0.058248,0.0090944,0.0094647,0.010288,NaN
141,100,0.02083,0.022294,0.0075706,0.048479,0.0090513,0.0078324,0.0037745,NaN
141,130,0.01853,0.02055,0.0093376,0.040776,0.0055585,0.0078741,0.0053224,NaN
141,200,0.018296,0.015311,0.0094225,0.033185,0.0055155,0.0079159,0.0020578,NaN
141,230,0.018063,0.013592,0.0095074,0.027543,0.0054724,0.0062889,0.0019999,NaN
141,300,0.019894,0.0084241,0.014674,0.021962,0.010612,0.0096739,0.013254,NaN
141,330,0.023813,0.0067278,0.019893,0.018249,0.014053,0.011396,0.023097,NaN
141,400,0.023578000000000002,0.010191,0.023431,0.012767,0.01401,0.006414,0.026381,NaN
141,430,0.021263,0.0050589,0.021788,0.0091196,0.013967,0.0031341,0.026322,NaN
141,500,0.014841,0.003374,0.0015714,0.0054975,0.0087059,0.001523,0.017946,NaN
141,530,0.0064745,0,0,0.0054225,0.0052143,0.0032172,0.004858,NaN
141,600,0.0022263,4.8344e-4,0.0018716,0.0035837,0.0017465,0.0016059,0,NaN
141,630,0,0.0026634,0.012142,0,0,0,0.0019529,NaN
141,700,0.0091857,0.025749,0.031331,0.0059754,0.0036263,3.8954e-4,0,NaN
141,730,0.043877,0.070783,0.083223,0.045255,0.033831,0.012435,0.0091067,NaN
141,800,0.087956,0.11568,0.13631,0.13057,0.09567,0.047695,0.022598,NaN
141,830,0.11324,0.13765,0.16497,0.17782,0.14494,0.085468,0.033042,NaN
141,900,0.1371,0.16047,0.18342,0.21868,0.18914,0.12812,0.038526,NaN
141,930,0.15663,0.17715,0.193,0.2487,0.22401,0.1586,0.049286,NaN
141,1000,0.17954,0.19191,0.20752,0.26887,0.25027,0.17695,0.069263,NaN
141,1030,0.19763,0.19971,0.21019,0.28393,0.2694,0.19822,0.095688,NaN
141,1100,0.21624,0.20761,0.2153,0.2877,0.27793,0.20105,0.15429,NaN
141,1130,0.23539,0.21560000000000001,0.22045,0.28859,0.28657,0.20626,0.2338,NaN
141,1200,0.23679,0.22118,0.22318,0.28949,0.29533,0.22121,0.28451,NaN
141,1230,0.24424,0.22177,0.22591,0.29038,0.30132,0.23402,0.32825,NaN
141,1300,0.24564,0.21735,0.22617,0.29417,0.31028,0.24456,0.34001,NaN
141,1330,0.25936,0.22294,0.22892,0.29217,0.31347,0.24251,0.35196,NaN
141,1400,0.2639,0.22353,0.22919,0.29018,0.31669,0.24552,0.34096,NaN
141,1430,0.26533,0.22411,0.22945,0.2882,0.31403,0.24347,0.33859,NaN
141,1500,0.26362,0.22219,0.22475,0.28622,0.31431,0.24396,0.32226,NaN
141,1530,0.26504,0.22278,0.22749,0.28142,0.30586,0.24697,0.32273,NaN
141,1600,0.26023,0.22336,0.22776,0.27105,0.30326,0.24239,0.3095,NaN
141,1630,0.25548,0.21647,0.22554,0.25541,0.30353,0.23785,0.28862,NaN
141,1700,0.2417,0.20966,0.21844,0.23753,0.29523,0.22595,0.26841,NaN
141,1730,0.21952,0.20052,0.20661,0.22274,0.28985,0.21428,0.24638,NaN
141,1800,0.18168,0.18679,0.18339,0.19835,0.27344,0.1958,0.22512,NaN
141,1830,0.14365,0.16653,0.15444,0.17972,0.24947,0.17564,0.19324,NaN
141,1900,0.11046,0.14258,0.12273,0.15476,0.22386,0.14966,0.14411,NaN
141,1930,0.079199,0.11546,0.092733,0.12,0.18014,0.11462,0.10464,NaN
141,2000,0.053993,0.077852,0.06804,0.079259,0.11791,0.072242,0.078717,NaN
141,2030,0.034102,0.046372,0.040877,0.047038,0.06962,0.039986,0.054004,NaN
141,2100,0.020983,0.028914,0.025326,0.029277,0.041593,0.023076,0.038846,NaN
141,2130,0.016114,0.020651,0.01529,0.020979,0.02913,0.015025,0.030778,NaN
141,2200,0.011301,0.015954,0.0054527,0.014583,0.020474,0.012076,0.02449,NaN
141,2230,0.0084941,0.0096038,0.005668,0.011765,0.015437,0.0091458,0.018282,NaN
141,2300,0.0076546,0.0083893,0.0042261,0.0089655,0.012179,0.0078818,0.013768,NaN
141,2330,0.0048784,0.0071788,0.0044409,0.0061856,0.0072279,0.0049798,0.010902,NaN
142,0,0.0021236,0.0059723,0.007977,0.0034247,0.0057301,0.0037288,0.0096534,NaN
142,30,0.0013043,0.0047699,0.0048707,0.0023932,0.0042373,0.0024818,0.01001,NaN
142,100,0,0.0052468,0.0034325,0.0013652,0.0027496,0.0012389,0.0055776,NaN
142,130,0,0.002377,0.0053005,3.4072e-4,0.0012669,0,0.0043456,NaN
142,200,0,0.0028524,0.0022132,0.0010221,0.001478,0,0.0046997,NaN
142,230,0,0,0.0040761,0,0,0,0.0050538,NaN
142,300,0,0.0013135,0.0026415,0,0,0,0.0022462,NaN
142,330,2.427e-4,0.0026313,0.0028557,0,0,0,0.004178,NaN
142,400,0,0.002283,0.0063749,4.2589e-4,7.4639e-4,0,0.0045316,NaN
142,430,5.2485e-4,0.0019348,0,0,4.3212e-4,0,0.0048851,NaN
142,500,0,0,0.0015681,0,1.1785e-4,0,0.0020825,NaN
142,530,8.0593e-4,0,0.0064465,0,0,0,0.0024349,NaN
142,600,0,0,0.0097018,0,0.0011805,0,0.0027873,NaN
142,630,0,0,0.0096299,0,8.657e-4,0,0,NaN
142,700,0.0018939,1.9348e-4,0.0045767,0.0012821,0.0022467,0,0,NaN
142,730,0.0037951,0.0048612,0.00616,0.0042882,0.0036325,0,9.0042e-4,NaN
142,800,0.0057034,0.0095759,0.0077486,0.0090517,0.0033166,0,0.0021377,NaN
142,830,0.011472,0.017777,0.014372,0.017391,0.0064181,0,0.0033788,NaN
142,900,0.025194,0.034964,0.027961,0.038632,0.014745,0.0093355,0.0046239,NaN
142,930,0.064386,0.069643,0.063702,0.090485,0.039428,0.039691,0.010655,NaN
142,1000,0.11603,0.11085,0.11004,0.15693,0.09096,0.087192,0.020017,NaN
142,1030,0.095238,0.096254,0.10394,0.1384,0.09874,0.079012,0.02956,NaN
142,1100,0.047525,0.055355,0.056116,0.087058,0.060858,0.047108,0.02097,NaN
142,1130,0.037255,0.053133,0.048782,0.080556,0.052949,0.048409,0.017368,NaN
142,1200,0.037255,0.058345,0.048708,0.080093,0.054499,0.055153,0.015406,NaN
142,1230,0.031189,0.04323,0.037933,0.061931,0.042972,0.04028,0.018315,NaN
142,1300,0.019268,0.02853,0.020503,0.042487,0.031687,0.027535,0.013112,NaN
142,1330,0.021236,0.031716,0.025575,0.051444,0.034986,0.032262,0.011163,NaN
142,1400,0.043393,0.068189,0.063021,0.10694,0.072351,0.073552,0.014049,NaN
142,1430,0.095238,0.11771,0.10731,0.17103,0.14057,0.1266,0.020218,NaN
142,1500,0.12076,0.13644,0.1277,0.19456,0.16736,0.14296,0.028128,NaN
142,1530,0.15502,0.15359,0.1467,0.21653,0.19789,0.17098,0.041263,NaN
142,1600,0.21053,0.18522,0.18908,0.24732,0.24836,0.21724,0.068952,NaN
142,1630,0.21609,0.1919,0.19365,0.24145,0.26407,0.22401,0.098174,NaN
142,1700,0.22171,0.19386,0.20062,0.23301,0.26367,0.21609,0.1433,NaN
142,1730,0.13763,0.12589,0.13148,0.15179,0.15862,0.11515,0.13474,NaN
142,1800,0.075203,0.063301,0.071751,0.074537,0.079472,0.056464,0.11247,NaN
142,1830,0.037255,0.028107,0.031781,0.035714,0.040863,0.029115,0.074396,NaN
142,1900,0.021236,0.012042,0.012856,0.015324,0.024189,0.014864,0.038821,NaN
142,1930,0.01341,0.0065603,0.0011423,0.0078261,0.015008,0.0093178,0.030029,NaN
142,2000,0.011472,0.00451,0.0010709,0.0038995,0.011187,0.0071613,0.029683,NaN
142,2030,0.011472,0.0024665,9.995e-4,0.0034662,0.0091262,0.005012,0.037775,NaN
142,2100,0.009542,0.0021142,0.0025744,0.0030329,0.0053452,0.0045329,0.035728,NaN
142,2130,0.007619,0.0017618,8.5671e-4,0.0025997,0.0033052,0.0040538,0.028646,NaN
142,2200,0.007619,0.0014094,0.0024314,0.0021664,0.0029866,0.0035747,0.023308,NaN
142,2230,0.007619,0.0010571,0.005668,0.0017331,0.002668,0.0030956,0.019664,NaN
142,2300,0.0057034,0,0,0.0012998,6.3606e-4,9.5659e-4,0.016043,NaN
142,2330,0.0057034,3.5236e-4,0.008854,8.6655e-4,3.1803e-4,4.7829e-4,0.015701,NaN
143,0,0.0057034,0,0.0071146,0.0021701,0,0,0.016994,NaN
143,30,0.0057034,0.0038651,0.0037247,0,0.0036555,0.0022437,0.019936,NaN
143,100,0.0057034,0.0026581,0.003653,3.7381e-4,0.0038804,0.002829,0.019592,NaN
143,130,0.0057034,0.003144,0.0052375,7.4761e-4,0.0058307,0.0034143,0.019249,NaN
143,200,0.0057034,0.0053252,0.0068272,0.0028595,0.006056,0.0056674,0.020554,NaN
143,230,0.009542,0.0075138,0.0067553,0.0049787,0.0080133,0.0096078,0.023522,NaN
143,300,0.007619,0.0080014,0.0033665,0.0053538,0.0099774,0.0085152,0.016575,NaN
143,330,0.0057034,0.011913,0,0.0039828,0.010204,0.0091025,0.016232,NaN
143,400,0.0037951,0.014124,0.0012035,0.0026166,0.0086905,0.0080125,0.014253,NaN
143,430,0.0037951,0.012892,0.0057247,0.0029905,0.010656,0.010277,0.01391,NaN
143,500,0.0037951,0.015104,0,0.0051062,0.009142,0.010864,0.011938,NaN
143,530,0.0037951,0.015594,0,0.0037381,0.0093677,0.011452,0.0035291,NaN
143,600,0.0018939,0.016084,0,0.0041119,0.0095934,0.012039,0,NaN
143,630,0,0.016574,0.0022941,0.0044857,0.0080841,0.012626,7.5706e-5,NaN
143,700,6.4353e-4,0.017064,0,0.0048595,0.0083094,0.013213,0,NaN
143,730,0.0031834,0.019288,0,0.0069785,0.010271,0.013801,2.2712e-4,NaN
143,800,0.007645,0.025017,0,0.010863,0.012239,0.014388,0.0099366,NaN
143,830,0.010213,0.059997,0.020736,0.03652,0.017729,0.028668,0.0149,0.07926
143,900,0.026503,0.13482,0.084166,0.14756,0.073785,0.080271,0.018262,0.084784
143,930,0.10175,0.19656,0.16946,0.26279,0.20141,0.17218,0.031694,0.11532
143,1000,0.17045,0.22401,0.20141,0.3,0.26099,0.21725,0.066747,0.1645
143,1030,0.23084,0.23977,0.22025,0.30632,0.29177,0.24271,0.13411,0.23245
143,1100,0.24314,0.24294,0.22465,0.30096,0.30351,0.25105,0.23427,0.29279
143,1130,0.24685000000000001,0.23841,0.21671,0.29565,0.3067,0.25177,0.30336,0.3197
143,1200,0.26844,0.24156,0.22853,0.30193,0.31283,0.26544,0.34524,0.34489
143,1230,0.26323,0.23704,0.22055,0.29086,0.30729,0.26095,0.34822,0.34486
143,1300,0.24632,0.22503,0.20539,0.2716,0.29606,0.24377,0.33972,0.33351
143,1330,0.25297,0.22812,0.20969,0.2693,0.29066,0.24196,0.33414,0.33349
143,1400,0.26866,0.24138,0.22635,0.29229,0.31694,0.26574,0.36018,0.35341
143,1430,0.27553,0.24711,0.23333,0.29853,0.33213,0.27171,0.37814,0.36211
143,1500,0.27634,0.24257,0.22776,0.29612,0.32942,0.26719,0.38127,0.35625
143,1530,0.28328,0.24831,0.23729,0.30239,0.33273,0.27581,0.39359,0.35914
143,1600,0.27797,0.24375,0.23168,0.2942,0.33002,0.27127,0.37845,0.34468
143,1630,0.26073,0.23417,0.22114,0.27212,0.31546,0.25642,0.34904,0.3167
143,1700,0.24397,0.22723,0.21567,0.25887,0.307,0.24696,0.32363,0.29514
143,1730,0.22486,0.22037,0.21024,0.24858,0.3073,0.24015,0.30997,0.27427
143,1800,0.18244,0.19915,0.19053,0.21528,0.2848,0.20923,0.28601,0.24665
143,1830,0.13807,0.18561,0.17144,0.2057,0.28229,0.20284,0.25038,0.20856
143,1900,0.10146,0.15891,0.13123,0.1794,0.26065,0.16055,0.18913,0.16625
143,1930,0.073555,0.12917,0.089682,0.1363,0.21423,0.12937,0.13157,0.12082
143,2000,0.051155,0.096966,0.058459,0.090152,0.14834,0.090155,0.092432,0.08806
143,2030,0.033651,0.059115,0.034272,0.055185,0.089257,0.051821,0.063037,0.07147
143,2100,0.022528,0.034303,0.014568,0.033233,0.056365,0.027946,0.047224,0.05714
143,2130,0.015467,0.02258,0.0056065,0.021008,0.03803,0.018382,0.036967,0.043188
143,2200,0.0085106,0.017916,0.0034726,0.014316,0.027427,0.010652,0.030268,0.038038
143,2230,0.0072642,0.01161,0.0063948,0.01119,0.020556,0.0063025,0.025319,0.034626
143,2300,0.0041525,0.008728,0.004256,0.0080857,0.017268,0.0052436,0.020419,0.027888
143,2330,0.0029211,0.0092066,0,0.0067265,0.014003,0.0041881,0.017204,0.024542
144,0,0,0.0063419,0,0.0036534,0.012492,0.001518,0.01076,0.017935
144,30,0,0.0068189,0.0018882,0.0023088,0.0092598,4.7362e-4,0.0076069,0.014653
144,100,0,0.005631,0.0021014,0.0026768,0.0077638,0.001042,0.0060758,0.01301
144,130,0,0.001143,0.0023146,0.0013361,0.006273,0,0.0045496,0.0097599
